request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"a41118a3-5a5f-4c45-beae-cadd25e10cd9",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,176197662734300,176197666637900,176197668141000
"c87816e6-2bcc-4358-9d72-9202212a747f",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,176197675705900,176197678100000,176197679407200
"73de4eae-1fe5-499f-9fde-e67bda4cf33b",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,176197687680100,176197690646400,176197692048000
"40bcabcc-4071-4e34-a646-75eb12d51e49",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,176197699214800,176197701626300,176197702860600
"27406e89-7923-40c7-b594-a6e999ada80b",GET,/images/banner.png,,,200,image/png,,,176197712658100,176197715926300,176197717226600
"a57673ca-2c69-452c-a546-21cd22a49401",GET,/images/logo.png,,,200,image/png,,,176197724688200,176197728177600,176197734059800
"70b04a77-e7a8-4d74-b8c4-8eb07ac0a076",POST,"/anonymous/system/sign-in",,"id=&password=member1&remember=false&username=member1&version=",302,,,,176197751797100,176197785358700,176197789295700
"25d309c3-2127-4476-bbf8-305596db537a",GET,/,,,302,,,,176197802299200,176197810883100,176197812289100
"16a05a4b-fe42-4612-aed8-40cb7dbcf153",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=631,,176197817922700,176197823098400,176198477665200
"f4641c84-e1ae-4f6a-a398-9c67d22d4f90",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,176198498998000,176198501722500,176198502915600
"0020896b-e7b5-4f10-b877-fccc284fb44d",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,176198509454000,176198512292800,176198513426400
"7ee8a19e-1648-4fee-93dd-05abd6f17c20",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,176198520031300,176198522892600,176198523987600
"745f454c-1f79-46e4-bb05-6e853a4b227f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,176198531374700,176198534188900,176198535088300
"9c03975d-860b-4d33-8edc-6e2bf24722dc",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,176198541335000,176198543624900,176198544662100
"ae9ee51c-d629-4864-ab38-f7d31db11397",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,176198551091500,176198553710200,176198556157500
"c4723e52-0153-4f28-a45f-47a4ad72449d",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,176198562791000,176198565633100,176198567024300
"f40f1913-068b-4d11-ad5c-ea89be886f76",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,176198573035100,176198576001100,176198577030100
"82edc488-f98f-40ac-bc74-66fdcd05136a",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,176198584106100,176198586307900,176198587337200
"985a50a9-f846-44b8-93fb-1aa551250987",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,176198593709500,176198597180400,176198598415400
"0bfe1f7b-d9d3-45bd-a66d-f8da891527a9",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,176198607672600,176198610119600,176198611185700
"98ae5d4c-9f06-4fdf-b804-8327a90ca64b",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,176198618617200,176198621249900,176198622676700
"a5a5c39b-0ac0-4957-acf0-790924e0366e",GET,/images/banner.png,,,200,image/png,,,176198629423000,176198633031500,176198634281200
"4614a990-add8-4fce-8d54-7d70427dfeaf",GET,/images/logo.png,,,200,image/png,,,176198641782400,176198644709200,176198645675600
"d6760c06-a05f-453a-8e2e-1f7207bcd767",GET,"/crew-member/flight-assignment/list-completed",,,200,text/html;charset=utf-8,"duty%5B0%5D=PILOT&remarks%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&version%5B1%5D=0&moment%5B1%5D=2010%2F09%2F01+10%3A00&leg%5B1%5D=DGX0026&draftMode%5B2%5D=false&payload%5B1%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C333&id%5B1%5D=376&moment%5B0%5D=2010%2F09%2F01+10%3A00&version%5B2%5D=0&currentStatus%5B2%5D=CONFIRMED&leg%5B2%5D=DGX0027&draftMode%5B1%5D=false&payload%5B2%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C334&id%5B0%5D=375&currentStatus%5B1%5D=CONFIRMED&duty%5B2%5D=PILOT&remarks%5B2%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&draftMode%5B0%5D=false&duty%5B1%5D=PILOT&currentStatus%5B0%5D=CONFIRMED&showCreate=true&remarks%5B1%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&moment%5B2%5D=2010%2F09%2F01+10%3A00&leg%5B0%5D=DGX0025&payload%5B0%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C332&service=631&version%5B0%5D=0&id%5B2%5D=377",,176198652135600,176198741350100,176200701758700
"bb8f1704-0a30-4da5-a0af-3f3bc6215201",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,176200800832200,176200803381600,176200804561600
"7cc2d7b1-2cf7-4194-8bc7-862481d68fe6",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,176200810224200,176200813069400,176200814101500
"df494bc6-9f7a-449a-a545-8da77f5117aa",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,176200820166500,176200822903800,176200823656600
"62b486bc-e518-40d1-8839-614bb1d90c35",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,176200828653900,176200831056500,176200831966700
"6a7c66c0-051a-4196-b44c-9af7ba5d5663",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,176200837531500,176200840342300,176200841460500
"d28706e0-7e41-4d26-9df9-f09ac4507c98",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,176200847122300,176200849530500,176200850394400
"1220575a-abbe-4ac7-9b4e-f2d27f118a8f",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,176200855086500,176200856972700,176200857526500
"ce7066f8-121a-4604-8a5a-c8811a9ddfa1",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,176200863444800,176200866036800,176200867003300
"0ba4c5d2-f6e6-4c74-97e4-8365efa21098",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,176200872796900,176200875429900,176200876308700
"13ecb2e4-ad75-49bf-b5c5-54ed79bf6607",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,176200882466100,176200884459400,176200885127400
"79c8ec0f-9e56-4f56-8a67-8b0bb857156d",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,176200891692400,176200893317500,176200894327900
"f8c3b348-14d8-4d28-b785-2e0ce3e79afa",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,176200900398000,176200902642800,176200903429100
"695b1c0b-045a-476c-b9ab-96f37de1b214",GET,/images/banner.png,,,200,image/png,,,176200908807800,176200911930600,176200913093300
"e3bf8183-0ac4-4a33-8032-238db76a0a93",GET,/images/logo.png,,,200,image/png,,,176200920264100,176200923015300,176200924017200
"1901f566-6c67-4c1b-9a69-6689beececc2",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,176200930533100,176200935073200,176200959353800
"ccde0b04-35a4-4e4a-afdf-a2def9cb52bc",GET,"/crew-member/flight-assignment/show",id=375,,200,text/html;charset=utf-8,"leg=332&legs=%5B%7B%22key%22%3A%22332%22%2C%22label%22%3A%22DGX0025+%28Lorem+ipsum+dolor+sit%29%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22348%22%2C%22label%22%3A%22DGX0042+%28Flight8%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&id=375&statusChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&availabilityChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22AVAILABLE%22%2C%22label%22%3A%22AVAILABLE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_VACATION%22%2C%22label%22%3A%22ON_VACATION%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_LEAVE%22%2C%22label%22%3A%22ON_LEAVE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&confirmation=false&version=0&draftMode=false&crewMember=Esteve%2C+Jose&duties=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CO_PILOT%22%2C%22label%22%3A%22CO_PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEAD_ATTENDANT%22%2C%22label%22%3A%22LEAD_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABIN_ATTENDANT%22%2C%22label%22%3A%22CABIN_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&legStatuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_TIME%22%2C%22label%22%3A%22ON_TIME%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DELAYED%22%2C%22label%22%3A%22DELAYED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LANDED%22%2C%22label%22%3A%22LANDED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&moment=2010%2F09%2F01+10%3A00&currentStatus=CONFIRMED&service=634&duty=PILOT&remarks=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin",,176200967434700,176201116448200,176203178271500
"f6e9001b-0f91-4cfc-bf3e-b987e8b66ef3",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,176203265370300,176203267978800,176203268878900
"fde15470-20ea-41f3-bbaa-54de517090b9",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,176203274117800,176203276902500,176203277856000
"dd30d424-b9c9-4e37-b631-a82918302551",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,176203283911600,176203286318700,176203286916300
"6dd284ed-e09c-4745-951c-9ba66845d54e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,176203292450600,176203295116100,176203295953900
"16f70ec6-ef38-41da-b487-0dd55d6fe6b3",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,176203302241800,176203304510900,176203305497100
"d0b0f8cd-aefc-4eb3-8934-8a514d67e7c8",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,176203311240400,176203314151300,176203315340100
"98e1caad-56b3-4e71-a955-9a44291800b4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,176203320831200,176203323242900,176203323990300
"849ba352-23b4-4a56-aa61-6ea42955fcf7",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,176203329826600,176203332349800,176203333297600
"b76e78e7-5af1-46d1-a763-7a5d45a3fbde",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,176203339258700,176203341860100,176203342912800
"875fc89f-0d5c-466b-a198-caf52fe4d5b0",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,176203348236900,176203350924600,176203351838800
"1c9f99da-2c84-4749-8bf0-0da3d550ac97",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,176203357711500,176203359986300,176203360734000
"e472c75c-12b6-4a2a-8180-38699633fd1d",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,176203365713300,176203367609300,176203368443100
"70e19c92-c611-4edc-a63d-b22d4f176786",GET,/images/banner.png,,,200,image/png,,,176203374137400,176203376722800,176203377422100
"ad4491e2-1566-4c42-888d-b150145b53dd",GET,/images/logo.png,,,200,image/png,,,176203383899800,176203386561400,176203387387600
"45717eb3-bb95-4167-86a3-4c87ca975c8e",GET,"/crew-member/activity-log/list",assignmentId=375,,200,text/html;charset=utf-8,"showAction=true&assignmentId=375&severityLevel%5B0%5D=5&id%5B0%5D=410&draftMode%5B0%5D=true&registrationMoment%5B0%5D=2025%2F01%2F01+00%3A00&description%5B0%5D=Lorem+ipsum+dolor+sit+amet++consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&incidentType%5B0%5D=Lorem+ipsum+dolor+sit+ame&service=627&version%5B0%5D=0",,176203391569300,176203415725200,176204444803200
"aab86abe-8e7b-4f54-b2d4-1c60b0c5defd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,176204519283200,176204521885100,176204522684200
"72ba951a-5f1d-4288-b28f-454f966e191f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,176204528491300,176204530621700,176204531576300
"91c8dcba-e01a-4345-84f9-d117030dd477",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,176204537433100,176204540310000,176204541211000
"fc15a904-5057-4865-a9fd-be0a81a06d8c",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,176204547001600,176204549556200,176204550381100
"917f3bb3-9564-45f1-b805-d8e448cc2f0b",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,176204556153900,176204558899900,176204559838800
"130d9517-559a-47b4-be3a-f6ea6db86fd4",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,176204565451000,176204568268500,176204569310100
"865612b1-d5d8-47c7-849b-865cf7842aa8",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,176204575353300,176204577485800,176204578637600
"08671d14-fbc0-4c62-8536-dd53f03d2d39",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,176204584228600,176204586655600,176204587538500
"84e6b58f-9427-4e8a-b48d-82758d3b17a9",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,176204593418000,176204596148900,176204597161200
"19b12a5b-3565-4f5b-957a-fccc1b294ac8",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,176204603105500,176204605708900,176204606725500
"0ed7e0a2-6ddb-415e-b57a-7ba03185fe37",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,176204612317900,176204614518500,176204615644500
"5e0adf62-767e-45f4-a836-f61fe17e2b5a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,176204622608700,176204624814800,176204625613400
"e3bfc09c-83f3-40b6-a7e7-934ca81e8d20",GET,/images/banner.png,,,200,image/png,,,176204630465900,176204633507300,176204634379400
"8465ddf6-e32f-4cae-92d9-75c22020d0dd",GET,/images/logo.png,,,200,image/png,,,176204641062100,176204644108000,176204645218100
"2ae25adf-d628-449a-a4cc-e87ffe181fd1",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,176204651128900,176204653626600,176204655116800
"c4a9ae8c-4ebf-4f59-b78e-18e20d3220d5",GET,"/crew-member/activity-log/create",assignmentId=375,,200,text/html;charset=utf-8,"registrationMoment=2025%2F01%2F01+00%3A00&showAction=true&id=0&version=0&assignmentId=375&draftMode=true&severityLevel=0&service=634",,176204661195700,176204676336200,176205735878100
"bda27852-f52f-4c28-9642-5440eb7cf769",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,176205811616300,176205814151300,176205815022600
"c5f983a5-6798-419a-a502-c7f80b3ac54f",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,176205821060700,176205823296200,176205823941100
"cd40c4d4-a5ce-4cfe-9053-ffcefda6226e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,176205828914300,176205831625900,176205832461400
"398e961f-f65f-4d33-a5c5-04e424b4d7fc",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,176205837629400,176205839866100,176205840550000
"c5308b41-d5f4-4b1a-8452-7badef27b86c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,176205845554800,176205847696700,176205848362000
"e660a766-5578-4c8e-b52b-b930b7dfce16",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,176205854008700,176205856354200,176205857033800
"f1066238-0949-4280-8be2-72f529c66d50",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,176205862151900,176205864383700,176205865138000
"bc6c848b-9e0d-40ad-9ff1-cc955a6a0021",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,176205870196100,176205872082200,176205872585200
"0b39efdc-94d3-43b1-bc9b-1d5e4fa444e7",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,176205878782600,176205881124900,176205881890400
"7554b485-8107-4b60-8fc1-036d764a1c97",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,176205886810700,176205889526600,176205890200500
"b29c90c7-39d5-4455-a9b4-c14fe4006dd7",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,176205894884500,176205896521600,176205897033200
"b5e86c84-25fb-4ce2-8d2c-35dbaaccf5eb",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,176205902518000,176205904546100,176205905167700
"8950839b-2169-4605-b078-aa65bb77959a",GET,/images/banner.png,,,200,image/png,,,176205909824900,176205912450300,176205913112000
"30d0dc9a-4226-4a62-bf67-830d1bb8ff6f",GET,/images/logo.png,,,200,image/png,,,176205918208900,176205920274100,176205920931900
"e7524c6c-3fa9-4deb-85df-5c681d68b4e8",POST,"/crew-member/activity-log/create",assignmentId=375,"assignmentId=375&description=&id=0&incidentType=&severityLevel=0&version=0",200,text/html;charset=utf-8,"incidentType=&registrationMoment=2025%2F01%2F01+00%3A00&incidentType%24error=May+not+be+null.+Must+have+from+1+to+75+characters.&showAction=true&id=0&version=0&assignmentId=375&draftMode=true&description=&severityLevel=0&service=633&description%24error=May+not+be+null.+Must+have+from+1+to+255+characters.",,176205928968400,176206074459800,176206537185400
"f35dbf16-e138-44a7-b2fc-0a91d9501138",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,176206601934900,176206604047000,176206604658700
"c43014a5-5ada-4e79-b621-f191e1562566",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,176206609144400,176206611669400,176206612605800
"e2dbc263-ac92-46b2-abd0-1d50eb6b789e",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,176206618865700,176206621335200,176206622099700
"17a1bf6f-47f9-4436-8ae8-ea69ca712f40",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,176206626996800,176206629549700,176206630311700
"0adf24ce-8eef-4791-9d84-f6646342ef9b",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,176206635174400,176206637559100,176206638343600
"6eeac599-d282-4ef5-8627-88467c79add2",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,176206643476500,176206645912000,176206646692400
"ae30089f-22e4-4c01-86d3-38a50a7c4767",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,176206651503100,176206653873100,176206654588600
"65029466-432d-41e0-84bf-cabf031d44bd",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,176206659828900,176206662196800,176206662895600
