request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"4912b592-9318-4c1b-906e-46b22ec2d890",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,583362757454200,583362759503300,583362760214600
"eef0ed21-fa0a-44a2-a33e-4f42b6e7d3f3",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,583362765459100,583362767155500,583362768530200
"18392d14-0d5e-44ac-9b1b-fac3118da16b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,583362773867100,583362775913500,583362776672800
"53b450c4-d908-4f6d-b864-6ed03cc7e5bc",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,583362781893200,583362784434000,583362785152500
"2851c9d9-e6db-4208-a52c-e96f2758f941",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,583362790767200,583362793436300,583362794320700
"04eaa9ae-f5a5-4490-a3db-c622deac483f",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,583362799594900,583362802232300,583362803316500
"09748641-824b-40a5-be4a-4974efafa7df",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,583362810411000,583362812893400,583362813643300
"3f81a16f-448c-440c-8592-cc7629ca86ab",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,583362820832600,583362823194500,583362824427000
"d2b015fc-2876-4510-9919-beeb8bbd4b65",GET,/images/banner.png,,,200,image/png,,,583362830494000,583362833393000,583362834447900
"2308dc1c-3c36-46a8-af05-dc688e45fa90",GET,/images/logo.png,,,200,image/png,,,583362841025000,583362843410600,583362844403600
"04871a77-028c-4a13-b397-3f93dab2e65c",GET,"/crew-member/flight-assignment/list-completed",,,200,text/html;charset=utf-8,"duty%5B0%5D=PILOT&remarks%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&version%5B1%5D=0&moment%5B1%5D=2010%2F09%2F01+10%3A00&leg%5B1%5D=DGX0026&draftMode%5B2%5D=false&payload%5B1%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C333&id%5B1%5D=376&moment%5B0%5D=2010%2F09%2F01+10%3A00&version%5B2%5D=0&currentStatus%5B2%5D=CONFIRMED&leg%5B2%5D=DGX0027&draftMode%5B1%5D=false&payload%5B2%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C334&id%5B0%5D=375&currentStatus%5B1%5D=CONFIRMED&duty%5B2%5D=PILOT&remarks%5B2%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&draftMode%5B0%5D=false&duty%5B1%5D=PILOT&currentStatus%5B0%5D=CONFIRMED&showCreate=true&remarks%5B1%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&moment%5B2%5D=2010%2F09%2F01+10%3A00&leg%5B0%5D=DGX0025&payload%5B0%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C332&service=631&version%5B0%5D=0&id%5B2%5D=377",,583362851292300,583362921949800,583363930687300
"007c27c0-9cdb-4c5a-b4f6-36ecde3ce5c2",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,583363994948200,583363997533200,583363998614100
"b7e96cd3-1e54-4fb3-af95-3a0312ab208b",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,583364004137300,583364007242400,583364008228300
"b1741c83-d90c-4f14-8310-6d5016018833",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,583364014848300,583364017518400,583364018450100
"24330fbb-8e09-4f00-bbc3-b0dad5775cca",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,583364024228600,583364026672800,583364027567400
"c497a16d-925a-4eb4-988a-ba3a1e1c5882",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,583364034079600,583364036670000,583364037581200
"5d4dbf42-9d57-4ac5-aa75-747e123e2ae4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,583364044303600,583364047306900,583364048621200
"3403d35e-dd30-44cf-8bb5-fe5e83016f10",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,583364055319600,583364057965900,583364058937100
"846cea9a-dafb-400a-b9cb-cb52b891ed87",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,583364080030900,583364082852900,583364084030700
"5e6b152b-1331-4461-afc6-9b718a891b27",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,583364090435400,583364093369200,583364094726000
"73fb98f8-b7b9-4976-9e19-ced58e4fac59",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,583364105873300,583364108634100,583364109782200
"ee406d99-f36b-48a7-bce0-6af70bd1e3ef",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,583364118593200,583364121199400,583364122718900
"ae2d5c5f-9940-407d-939f-8c1bfdc14b3a",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,583364129503200,583364132146300,583364133291500
"3dae3ca6-7ac3-45ec-a489-ad69cbb58cd1",GET,/images/banner.png,,,200,image/png,,,583364142230900,583364145631100,583364146822300
"ade7b9f9-1710-43cf-8dd9-58a68eaa23c0",GET,/images/logo.png,,,200,image/png,,,583364154698500,583364157343600,583364158469800
"e2d2e6d4-7c50-466d-8497-51169c5f0381",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,583364166974600,583364169786700,583364198024800
"76369f71-f312-4feb-990c-54cef7a00fd1",GET,"/crew-member/flight-assignment/show",id=375,,200,text/html;charset=utf-8,"leg=332&legs=%5B%7B%22key%22%3A%22332%22%2C%22label%22%3A%22DGX0025+%28Lorem+ipsum+dolor+sit%29%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22348%22%2C%22label%22%3A%22DGX0042+%28Flight8%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&id=375&statusChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&availabilityChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22AVAILABLE%22%2C%22label%22%3A%22AVAILABLE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_VACATION%22%2C%22label%22%3A%22ON_VACATION%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_LEAVE%22%2C%22label%22%3A%22ON_LEAVE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&confirmation=false&version=0&draftMode=false&crewMember=Esteve%2C+Jose&duties=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CO_PILOT%22%2C%22label%22%3A%22CO_PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEAD_ATTENDANT%22%2C%22label%22%3A%22LEAD_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABIN_ATTENDANT%22%2C%22label%22%3A%22CABIN_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&legStatuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_TIME%22%2C%22label%22%3A%22ON_TIME%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DELAYED%22%2C%22label%22%3A%22DELAYED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LANDED%22%2C%22label%22%3A%22LANDED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&moment=2010%2F09%2F01+10%3A00&currentStatus=CONFIRMED&service=634&duty=PILOT&remarks=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin",,583364205833100,583364440873900,583365687701900
"dad19781-fa57-4e63-883b-38e6fcc4b702",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,583365744949300,583365746724000,583365747325600
"6ce78a96-9f58-490c-9e97-627e7c2ca0ce",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,583365752641600,583365755385700,583365756123900
"373f899c-c448-4d50-8016-caf2f02a8cdd",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,583365761533600,583365764190400,583365764903400
"62c8eac2-d9ad-4eb8-af84-2a3431071ebc",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,583365769759000,583365772122700,583365772926700
"8a42f073-f879-4a08-a4e8-8b2fe7e6ada2",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,583365778246900,583365780030300,583365780745800
"179a809f-9e54-45a3-9795-bdd65bc54837",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,583365785685300,583365788173200,583365789115300
"ecbd670d-d2a1-4eff-8fce-cf7afcbcc1b9",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,583365794448600,583365796803500,583365797660500
"cad64a61-8574-411d-86b1-9019d2715a88",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,583365803156100,583365805417400,583365806071400
"8a4a7aef-b08d-4663-8a87-9c4238ac6120",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,583365811901600,583365814193200,583365814974500
"8886b742-950e-4c61-b9e7-cc31e4497fa2",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,583365820076400,583365822220500,583365823037500
"381d3803-eba5-48bb-98e4-ac1d00d6a3e2",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,583365828690700,583365831172700,583365832237000
"a9ce02e3-05c6-423c-b064-629cf96f801a",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,583365838137100,583365840673400,583365841340700
"65c1783b-915b-4d0c-89c6-71de9433afe0",GET,/images/banner.png,,,200,image/png,,,583365846042700,583365848067900,583365848636600
"ebbc28c9-6598-45f2-b9ea-6a06d982f340",GET,/images/logo.png,,,200,image/png,,,583365853821200,583365856052200,583365856787600
"cd8561a3-2f66-40ba-b2f5-6dd75459d2ae",GET,"/crew-member/activity-log/list",assignmentId=375,,200,text/html;charset=utf-8,"showAction=true&assignmentId=375&severityLevel%5B0%5D=5&id%5B0%5D=410&draftMode%5B0%5D=true&registrationMoment%5B0%5D=2025%2F01%2F01+00%3A00&description%5B0%5D=Lorem+ipsum+dolor+sit+amet++consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&incidentType%5B0%5D=Lorem+ipsum+dolor+sit+ame&service=627&version%5B0%5D=0",,583365861799300,583365881998700,583366451819000
"398c9837-52a8-4e51-a0e0-59db2cfd64ee",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,583366493500100,583366495328600,583366495926700
"66bcfbdc-871b-4894-aa88-c23a689ffe25",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,583366501250900,583366503474600,583366504381100
"ff78bebb-72a2-40cd-8c31-8689632bef90",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,583366511698300,583366514138100,583366514900400
"f5ec182a-ae04-4b03-87a4-23890d8de1ee",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,583366520516200,583366522782600,583366523417300
"e80cde40-f39c-4309-903c-db52d2506914",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,583366528610700,583366530890200,583366531866100
"24ff7fa6-356a-4737-9a79-48d153447ed7",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,583366536730500,583366539127000,583366540574500
"fcf143d4-6c19-416c-afea-2854d2aea27e",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,583366545388300,583366548360200,583366549160000
"be377739-c4b8-4f41-ba6e-312016c50c87",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,583366555428400,583366557951500,583366558777600
"da39ae9c-4d85-4914-9053-b88fbcca18b8",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,583366564024000,583366566475400,583366567469000
"321433d3-ab53-4438-adc1-e9cb04ecd81b",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,583366573771800,583366576335400,583366577127300
"bb98acb5-229d-4817-b697-0ef3c9a0008d",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,583366582563300,583366584509700,583366585249300
"2919a23c-dfa6-4d78-8834-ca69b47bd1cd",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,583366591401100,583366594001000,583366595045600
"89de3490-da1a-4c05-8bcd-00405cabac60",GET,/images/banner.png,,,200,image/png,,,583366600323900,583366602883900,583366603789600
"0b7b551e-1676-427a-acb6-7c849d01dbdf",GET,/images/logo.png,,,200,image/png,,,583366609172100,583366611162700,583366612180200
"d475b37d-946d-42bb-a41c-5d8256688ba3",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,583366617553900,583366619752100,583366621452100
"3203e4ab-5cb9-4572-ab61-d415b1fab3d5",GET,"/crew-member/activity-log/create",assignmentId=375,,200,text/html;charset=utf-8,"registrationMoment=2025%2F01%2F01+00%3A00&showAction=true&id=0&version=0&assignmentId=375&draftMode=true&severityLevel=0&service=634",,583366627410700,583366644600600,583367178446100
"6a5e0f0c-58a8-4f4f-9464-bc7a50269e7b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,583367221533300,583367223296300,583367223871500
"7a065c2f-385c-4e32-975f-9281a7874f5a",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,583367230864000,583367233268200,583367233991400
"c9f20732-2733-4450-ae7b-89e05b19b7a5",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,583367239383400,583367241916200,583367242666900
"b2e0f55e-3892-4cae-9a4f-6d0b7c24e928",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,583367247210300,583367249573600,583367250316100
"4061d02e-d036-487b-aed8-7a80f658d965",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,583367255608500,583367257991000,583367258739600
"641f70d9-6dcc-41ae-8ac9-114bdf15b544",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,583367266004400,583367268252800,583367269136400
"27d2ed33-464b-4106-b5f1-424dba3be214",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,583367274459000,583367276919100,583367277677200
"ed55ffbd-4f63-4968-9b5c-e36b19925f9b",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,583367282472900,583367284958000,583367285705500
"d2cf9533-13c0-42e3-916f-39222fe59fce",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,583367292256800,583367294601100,583367295472900
"983cd204-3a7d-4964-93de-29734e465793",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,583367300769900,583367302995300,583367303816400
"bf2b0621-e944-4e1c-9f7c-f94130e7ec0c",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,583367309571500,583367312219600,583367312995600
"0cd79a91-20c6-4701-a603-b4b74806393f",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,583367317747500,583367319860600,583367320445800
"4705db4e-91a6-45d7-a93d-46fc24113936",GET,/images/banner.png,,,200,image/png,,,583367324953300,583367326781900,583367327285700
"b99ae6cd-8b68-4dee-b64a-4dc99dc919c5",GET,/images/logo.png,,,200,image/png,,,583367332821900,583367334850500,583367335423900
"7758382b-b4e8-4675-9dee-06c348a01f25",POST,"/crew-member/activity-log/create",assignmentId=375,"assignmentId=375&description=&id=0&incidentType=&severityLevel=0&version=0",200,text/html;charset=utf-8,"incidentType=&registrationMoment=2025%2F01%2F01+00%3A00&incidentType%24error=May+not+be+null.+Must+have+from+1+to+75+characters.&showAction=true&id=0&version=0&assignmentId=375&draftMode=true&description=&severityLevel=0&service=633&description%24error=May+not+be+null.+Must+have+from+1+to+255+characters.",,583367341341400,583367444227100,583367886938400
"ea03c4b0-dc16-4b03-9e2d-8ea6d6a8f327",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,583367921293500,583367923140300,583367923617600
"8f2be344-177c-44bb-9bae-53e541fc1f57",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,583367927041400,583367929200800,583367929746200
"ca1d6b1f-27aa-476e-881e-add85b6aac6f",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,583367933621900,583367940274800,583367941158100
"ec7ed906-fd2f-435f-ac84-36437bb52416",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,583367945103700,583367946559300,583367947496400
"e753039e-849b-4623-be6e-ac4b38561a7d",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,583367952085400,583367954002100,583367954595500
"87a18217-18e7-449b-b280-9dd487749753",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,583367959452500,583367961779000,583367962404800
"1f395fe1-f65e-44ba-9345-8159b1322834",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,583367967225100,583367969142200,583367969667800
"3f27ee9d-0226-4c9b-85d7-b5b0e31a8d46",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,583367975120400,583367977253000,583367977910600
