request-id,request-method,request-path,request-query,request-payload,response-status,response-content-type,response-payload,response-oops,pre-handle-timestamp,post-handle-timestamp,"after-completion-timestamp"
"e7460aa5-48b2-4347-b6b7-6b985145e950",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587334129303400,587334131302100,587334132163300
"6b56ead1-4cfd-4f6a-a664-f09e9c280570",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587334137481100,587334139993300,587334140922600
"154cd596-498a-44e9-9b9b-f7ed640ed474",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587334145801700,587334147720800,587334148968600
"90cf4735-c4dd-43d2-a059-cec14a1f9202",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587334154434500,587334156371200,587334157102300
"d3451e5a-9274-4dbb-9d35-61220ea31436",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587334161995100,587334164258600,587334165130300
"0a8f9ea8-c2a2-4aa2-bc35-bdf6ecd6445e",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587334170911200,587334173549800,587334174604800
"a493e10d-ddae-4748-8b89-8d2dc0a66778",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587334181561300,587334183978100,587334184782500
"cc2edd5d-9938-4e90-bff4-9e912f336403",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,587334191013800,587334193432500,587334194203800
"d8b88903-aa45-4300-8405-0e85fe3c20ef",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,587334201243500,587334203447500,587334204202200
"7bd62b7c-0951-48ae-82c8-80722e228dba",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,587334209938600,587334212318300,587334213015900
"56898675-a294-4e9b-b792-e41b698af0e1",GET,/images/banner.png,,,200,image/png,,,587334220752900,587334223079400,587334224057300
"f00fbd1c-8f30-4ecf-8961-cbbaeda5aa7a",GET,/images/logo.png,,,200,image/png,,,587334230953600,587334232841700,587334233737700
"3f62b8e2-d2ee-4362-b117-f1ce789b7ad5",POST,"/anonymous/system/sign-in",,"id=&password=member1&remember=false&username=member1&version=",302,,,,587334242032700,587334255964200,587334257009600
"dbf2c6cd-2730-494c-bb79-88e47bbf2b6a",GET,/,,,302,,,,587334263279300,587334268303800,587334269600300
"09860c05-27ed-49b6-b90f-5c1c0ea29ef9",GET,/any/system/welcome,,,200,text/html;charset=utf-8,service=631,,587334274399900,587334278984400,587334493503300
"fe765c62-e814-465b-9849-1907c636794c",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,587334509318600,587334511619200,587334512321900
"08221a84-c294-41d8-895c-1debc0e1e034",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587334517090700,587334519529000,587334520294500
"48be3c2f-f964-427a-9cac-611742cb3aa7",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,587334526658900,587334528664000,587334529269800
"696b308b-3cd1-49c9-8c98-61db57719945",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587334534832100,587334536931200,587334537511500
"46d505f5-7cb6-48a2-b994-de9a033cee0c",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587334542604600,587334544511100,587334545167900
"a34663a5-6e77-489d-9aab-dd41603186eb",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587334549952600,587334552229300,587334553066800
"38386fb1-f3f3-45d2-a098-1f949fe23f5b",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,587334558008200,587334559859600,587334560426000
"7554b6a9-b0ca-481c-9866-a7388d69634a",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587334565201200,587334567837900,587334568861700
"efc5964b-03c4-4e42-8840-73f266dfc00b",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587334574610600,587334576982800,587334577932800
"7b789b31-c3f0-48e0-9657-3a14ea1e7727",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587334583153700,587334585095900,587334585761300
"42872432-9c6a-49a8-a80d-c19cccb9acc8",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,587334591275500,587334594041400,587334595110800
"65b91f0b-890f-4c74-8521-d74fbc1afc1a",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,587334602572700,587334604770100,587334605827700
"ad8a0273-b673-4836-9b46-698e9a44767e",GET,/images/banner.png,,,200,image/png,,,587334610976000,587334613986300,587334615231000
"f3832f84-b853-413e-a879-6540e4711fb6",GET,/images/logo.png,,,200,image/png,,,587334621937200,587334624310900,587334625061200
"9e2e656f-25f8-4f9a-b544-8784c9698593",GET,"/crew-member/flight-assignment/list-completed",,,200,text/html;charset=utf-8,"duty%5B0%5D=PILOT&remarks%5B0%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&version%5B1%5D=0&moment%5B1%5D=2010%2F09%2F01+10%3A00&leg%5B1%5D=DGX0026&draftMode%5B2%5D=false&payload%5B1%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C333&id%5B1%5D=376&moment%5B0%5D=2010%2F09%2F01+10%3A00&version%5B2%5D=0&currentStatus%5B2%5D=CONFIRMED&leg%5B2%5D=DGX0027&draftMode%5B1%5D=false&payload%5B2%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C334&id%5B0%5D=375&currentStatus%5B1%5D=CONFIRMED&duty%5B2%5D=PILOT&remarks%5B2%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&draftMode%5B0%5D=false&duty%5B1%5D=PILOT&currentStatus%5B0%5D=CONFIRMED&showCreate=true&remarks%5B1%5D=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin&moment%5B2%5D=2010%2F09%2F01+10%3A00&leg%5B0%5D=DGX0025&payload%5B0%5D=PILOT%7C2010%2F09%2F01+10%3A00%7CCONFIRMED%7CLorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin%7Cfalse%7C332&service=631&version%5B0%5D=0&id%5B2%5D=377",,587334630044000,587334687439200,587335650674300
"81ddac9a-3ea3-4af0-8119-17cd0a2fe2dd",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,587335692311000,587335694716700,587335695627300
"8aa114cd-ad01-4cfe-bec4-a896712ca322",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,587335700407800,587335702793800,587335703795000
"36fec04b-172a-4ad5-a518-de96e1beb703",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587335708764000,587335711002600,587335711792700
"4f56c0f1-c1c4-41c5-8d25-6e0a75fe60de",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587335716644000,587335718982500,587335719810700
"cbfd7268-a047-43b4-a286-4e0609efe891",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587335725665900,587335728085000,587335728964000
"f73df081-5382-4f11-8968-6e6efda50839",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587335734527500,587335737336400,587335738213900
"c49d8dae-c6ff-4d8f-b6ee-726b69b091cd",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587335743715700,587335746384700,587335747338200
"bb520759-bff1-48b3-9ce4-a6237a862032",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587335753511000,587335755829300,587335756564500
"cf51eb24-bb71-403e-bc2b-2abc6ff0268c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587335761345500,587335763112500,587335763653300
"ee623102-0b72-4d2e-a938-53a20537bf97",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,587335768719300,587335770915300,587335771615800
"c4ca0979-bbce-4942-a0a0-5baa4237231e",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,587335776543100,587335778531700,587335779063600
"47c6e1b8-3de3-4e43-b4c0-d024dad67ef1",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,587335783620800,587335785915200,587335786790400
"1a028624-9d02-4515-8433-1361d502332e",GET,/images/banner.png,,,200,image/png,,,587335791869600,587335794256800,587335795008100
"9196bdf8-723a-4f10-b6b8-c4b0dcb23727",GET,/images/logo.png,,,200,image/png,,,587335801410700,587335803784600,587335804554400
"5cb9d0a5-942a-46ed-a100-5afac6e2d749",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,587335809794800,587335811914100,587335828344600
"b37f855a-6b7d-4c75-bca9-e664eefecbd6",GET,"/crew-member/flight-assignment/show",id=375,,200,text/html;charset=utf-8,"leg=332&legs=%5B%7B%22key%22%3A%22332%22%2C%22label%22%3A%22DGX0025+%28Lorem+ipsum+dolor+sit%29%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22348%22%2C%22label%22%3A%22DGX0042+%28Flight8%29%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&id=375&statusChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CONFIRMED%22%2C%22label%22%3A%22CONFIRMED%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PENDING%22%2C%22label%22%3A%22PENDING%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&availabilityChoices=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22AVAILABLE%22%2C%22label%22%3A%22AVAILABLE%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_VACATION%22%2C%22label%22%3A%22ON_VACATION%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_LEAVE%22%2C%22label%22%3A%22ON_LEAVE%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&confirmation=false&version=0&draftMode=false&crewMember=Esteve%2C+Jose&duties=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22PILOT%22%2C%22label%22%3A%22PILOT%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CO_PILOT%22%2C%22label%22%3A%22CO_PILOT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LEAD_ATTENDANT%22%2C%22label%22%3A%22LEAD_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CABIN_ATTENDANT%22%2C%22label%22%3A%22CABIN_ATTENDANT%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&legStatuses=%5B%7B%22key%22%3A%220%22%2C%22label%22%3A%22----%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22ON_TIME%22%2C%22label%22%3A%22ON_TIME%22%2C%22selected%22%3Atrue%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22DELAYED%22%2C%22label%22%3A%22DELAYED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22CANCELLED%22%2C%22label%22%3A%22CANCELLED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%2C%7B%22key%22%3A%22LANDED%22%2C%22label%22%3A%22LANDED%22%2C%22selected%22%3Afalse%2C%22sealed%22%3Atrue%7D%5D&moment=2010%2F09%2F01+10%3A00&currentStatus=CONFIRMED&service=634&duty=PILOT&remarks=Lorem+ipsum+dolor+sit+amet%2C+consectetur+adipiscin",,587335835958400,587336029206000,587336942034900
"2d404c12-2e36-4843-9f1f-828c0563924b",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,587336989345300,587336991145400,587336991729600
"58b77ceb-c0d5-4813-a631-e37751e332b6",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,587336995570600,587336997693300,587336998346500
"4f100468-edf5-46d4-a82c-8056bbb57984",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587337002720300,587337004587100,587337005099900
"2bc21986-6a82-48cb-ae3e-ca7b7dd0441f",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587337008814000,587337010731300,587337011324900
"e94cd5bb-c005-4ee6-b591-83b808fcac24",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587337015964600,587337018293100,587337019179400
"1df14532-aa42-4c7d-a507-ed3dc5276bb1",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,587337023406900,587337025076800,587337025659500
"60c1a8ea-0d43-4e27-ae12-0a01648f31bc",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587337029623100,587337031379600,587337032003500
"827a81c5-04c0-4c35-b3dd-040f77838dfb",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587337036484300,587337038322200,587337038912700
"9e582622-87b3-4793-b269-b44d31303f8b",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587337043487100,587337045154500,587337045656600
"eba919a0-d37e-4ab0-9f51-f1267e082431",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587337049211900,587337050770000,587337051225700
"8b7e2137-e6c9-4202-9a3c-67a9117ba5ec",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,587337055298000,587337057138400,587337057628800
"0b72eeaa-f329-4563-9b2c-630105804cb9",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,587337062115700,587337063834800,587337064426800
"2042f580-3f73-461e-a4e8-7201196722d2",GET,/images/banner.png,,,200,image/png,,,587337068222900,587337069850800,587337070366900
"f3566e95-c46d-4bf1-93f5-89848495da4a",GET,/images/logo.png,,,200,image/png,,,587337074607400,587337076208700,587337076719800
"dc1b52e5-9427-49a6-b64f-1d29cc04deb2",GET,"/crew-member/activity-log/list",assignmentId=375,,200,text/html;charset=utf-8,"showAction=true&assignmentId=375&severityLevel%5B0%5D=5&id%5B0%5D=410&draftMode%5B0%5D=true&registrationMoment%5B0%5D=2025%2F01%2F01+00%3A00&description%5B0%5D=Lorem+ipsum+dolor+sit+amet++consectetur+adipiscing+elit.+Sed+do%3A+eiusmod+tempor+incididunt+ut+labore+et+dolore+magna+aliqua%21+Ut*&incidentType%5B0%5D=Lorem+ipsum+dolor+sit+ame&service=627&version%5B0%5D=0",,587337080646200,587337095816000,587337446549700
"47e20e3b-163d-4a47-8e4f-97221bfa7635",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,587337479624700,587337481280900,587337481722600
"0787ec73-c8d9-4b22-8140-ff9c2c2d925d",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,587337485351100,587337487063500,587337487677900
"044c40c0-7037-4d6b-b5a3-68266b77ec56",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587337493117900,587337495334700,587337495963400
"ac4dac37-6841-411a-bea4-b79c53f5b12d",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587337500364200,587337502580700,587337503197100
"9064615d-dcf4-4dad-bb0e-5c6850cea8bb",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587337507677700,587337509658100,587337510192700
"eaa14132-11a3-4b28-8962-7e480cf5d285",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587337514656400,587337516825700,587337517395800
"b45d162f-33ca-49c9-b4f2-f50fbfdda914",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,587337521246400,587337523420400,587337524416800
"c9fa79b6-b4e8-40a8-9b9e-b27d96f3a617",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587337528859800,587337530652200,587337531273700
"d0f4dbb4-919e-4aef-b561-58875df3a38c",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587337535287700,587337537247400,587337537772400
"f017d414-2344-49a7-bda4-55178df48d3c",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587337542925800,587337545192600,587337545862000
"0cbbe87a-533e-4f20-ae91-2600e7927ae9",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,587337550619700,587337552866500,587337553441900
"8ccb2f0f-ad38-4d61-8aaa-7d81ebd3c784",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,587337558039600,587337559657300,587337560144900
"cc39922a-4a51-4e1c-88a5-cb6f5bafe7a8",GET,/images/banner.png,,,200,image/png,,,587337563458900,587337565036100,587337565433900
"cfc238e2-b8e5-4675-a033-b0904ad0d8b3",GET,/images/logo.png,,,200,image/png,,,587337569780500,587337571402100,587337571991400
"13f4faa4-3a03-4e3b-92dd-ec92beecad0e",GET,"/libraries/datatables/1.10.18/config/i18n-en.json",,,200,application/json,"sProcessing=Processing...&sSearch=Search:&sLengthMenu=Show%20_MENU_%20items&sInfo=Showing%20data%20_START_%20-%20_END_%20out%20of%20_TOTAL_%20data&sInfoEmpty=No%20items%20found&sInfoFiltered=(filtered%20from%20_MAX_%20data)&sInfoPostFix=&sLoadingRecords=Loading...&sZeroRecords=No%20data&sEmptyTable=No%20data&oPaginate.sFirst=First&oPaginate.sPrevious=Previous&oPaginate.sNext=Next&oPaginate.sLast=Last",,587337575885000,587337577649200,587337578868100
"6fdaec90-2060-4611-aca0-72c2377a41f8",GET,"/crew-member/activity-log/create",assignmentId=375,,200,text/html;charset=utf-8,"registrationMoment=2025%2F01%2F01+00%3A00&showAction=true&id=0&version=0&assignmentId=375&draftMode=true&severityLevel=0&service=634",,587337583575400,587337597085100,587338017335100
"a9635b62-adfa-4c4a-ad96-d138688b92ab",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,587338047569600,587338049760500,587338050452100
"c2f51f3c-85fa-4c71-a555-f338b36d31ae",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,587338056245000,587338057904400,587338058359400
"fa185515-a86a-4921-b22c-ee3fb48fb007",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587338062082900,587338063615900,587338064049100
"b3fe8111-aeef-498c-bdae-cda6bafa1169",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587338067863800,587338070005600,587338070595400
"404d63bc-be24-4386-96f9-e3ffe4075b35",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587338075516900,587338077609100,587338078196800
"825a1ef5-5d06-4e0d-a2fd-644b0cecdc5b",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587338082744500,587338085046100,587338085850100
"77184edb-1fb8-4691-a3f5-cd37657acf46",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587338090392300,587338092092300,587338092626100
"bcb56f9e-c852-47e3-9217-357586dbb795",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587338100734200,587338102723200,587338103378500
"2a53378f-b2b8-4c57-add9-6f306928c5b6",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587338108601700,587338110358700,587338110887200
"b50a871c-557e-4abb-b57b-bac311fc3eb7",GET,"/libraries/datatables/1.10.18/js/datatables.min.js",,,200,application/javascript,,,587338114938100,587338116957200,587338117586600
"94460cbf-e0f4-47c1-bd60-afc43446621c",GET,"/libraries/acme/css/acme.css",,,200,text/css,,,587338121865800,587338123697300,587338124285600
"be13f9e4-5927-4341-bd32-285041ed7950",GET,"/libraries/acme/js/acme.js",,,200,application/javascript,,,587338127873600,587338129375000,587338129867000
"e905020c-ed3c-481a-a555-70082ce4e9c2",GET,/images/banner.png,,,200,image/png,,,587338134189000,587338136171900,587338136730100
"bd8c77f3-0d36-4cff-8a4e-731f7eac96ca",GET,/images/logo.png,,,200,image/png,,,587338141984400,587338143646000,587338144120800
"635456aa-5d11-40d0-bb58-1292cb94d644",POST,"/crew-member/activity-log/create",assignmentId=375,"assignmentId=375&description=&id=0&incidentType=&severityLevel=0&version=0",200,text/html;charset=utf-8,"incidentType=&registrationMoment=2025%2F01%2F01+00%3A00&incidentType%24error=May+not+be+null.+Must+have+from+1+to+75+characters.&showAction=true&id=0&version=0&assignmentId=375&draftMode=true&description=&severityLevel=0&service=633&description%24error=May+not+be+null.+Must+have+from+1+to+255+characters.",,587338147746900,587338228187100,587338478636700
"6b4d4d1d-e385-45ee-bc40-ee89edb68bff",GET,"/libraries/fontawesome/5.2.0/css/all.min.css",,,200,text/css,,,587338508516500,587338510997200,587338511787000
"f120e484-8482-430c-9fe0-3118d53d60ce",GET,"/libraries/bootstrap/4.1.3/css/bootstrap.min.css",,,200,text/css,,,587338515537400,587338517291200,587338517744400
"37a97ab1-0993-4771-8ce0-8a3f665ba5f0",GET,"/libraries/datatables/1.10.18/css/datatables.min.css",,,200,text/css,,,587338521905700,587338523458600,587338523800900
"4a12eaa9-0270-4a56-96e8-d0fe045c921e",GET,"/libraries/jquery/3.3.1/js/jquery.min.js",,,200,application/javascript,,,587338527320300,587338529056000,587338529568600
"73259cbe-81e5-4854-97c9-d78f24a7d3dc",GET,"/libraries/popper.js/1.14.4/js/popper.min.js",,,200,application/javascript,,,587338533684700,587338535839700,587338536480500
"a5c62099-2462-407a-a930-5b94b11fa6b4",GET,"/libraries/bootstrap/4.1.3/js/bootstrap.min.js",,,200,application/javascript,,,587338540958900,587338543190000,587338543904400
"469c5330-5f69-4c85-90f1-3d91cdf8a674",GET,"/libraries/chart.js/2.7.2/js/chart.bundle.min.js",,,200,application/javascript,,,587338549155800,587338551066500,587338551775800
"78516659-95ee-444a-a2eb-fade8288f4b7",GET,"/libraries/areyousure/1.9.0/js/areyousure.min.js",,,200,application/javascript,,,587338557631500,587338560029400,587338560746600
"ce9d855e-a52d-4371-a3c2-8f154961a90a",GET,"/libraries/datatables/1.10.18/js/jquery.datatables.min.js",,,200,application/javascript,,,587338564864300,587338566825800,587338567570000
